3.924345238095237609e-01
1.298666666666666636e+00
5.513809523809524160e-01
3.435535714285714026e-01
5.294940476190476142e-01
4.482261904761904447e-01
4.086358024691358337e-01
4.377857142857142225e-01
6.533095238095237844e-01
4.436388888888888604e-01
4.925714285714286045e-01
2.998333333333333406e-01
4.140476190476191642e-01
4.213863636363636700e-01
5.408928571428571752e-01
3.824047619047618585e-01
3.491071428571428936e-01
4.493333333333332513e-01
5.486666666666667469e-01
3.895476190476189760e-01
6.781428571428571583e-01
3.913333333333333663e-01
4.879230769230769593e-01
5.133035714285715256e-01
4.803600000000000092e-01
4.834880952380951058e-01
5.037884615384615739e-01
8.285217391304349199e-01
5.008750000000000702e-01
4.632202380952380460e-01
3.866145833333333726e-01
5.732023809523809632e-01
4.892797619047619118e-01
5.320641025641025257e-01
4.919166666666666687e-01
5.124999999999999556e-01
3.568024691358024358e-01
4.509880952380952435e-01
