4.230000000000000426e+00,5.900000000000000355e+00,4.940000000000000391e+00,1.315000000000000036e+01,1.932000000000000028e+01,1.143999999999999950e+01,1.191000000000000014e+01,5.552000000000000313e+01,4.028000000000000114e+01,3.900999999999999801e+01,1.834000000000000057e+02,9.603000000000000114e+01,7.190000000000000391e+00,3.125000000000000000e+01,4.304000000000000625e+01,1.701999999999999957e+01,6.080000000000000071e+00,7.809999999999999609e+00,6.419999999999999929e+00,1.059599999999999937e+02,3.979999999999999982e+00,2.169999999999999929e+01,2.033999999999999986e+01,1.812000000000000099e+01,2.364999999999999858e+01,3.417999999999999972e+01,2.825000000000000000e+01,5.985999999999999943e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.663500000000000227e+02
3.520000000000000018e+00,7.730000000000000426e+00,6.780000000000000249e+00,2.028999999999999915e+01,1.375999999999999979e+01,9.960000000000000853e+00,1.306000000000000050e+01,2.133999999999999986e+01,4.956000000000000227e+01,6.907999999999999829e+01,1.896999999999999886e+02,8.371999999999999886e+01,4.765999999999999659e+01,5.134000000000000341e+01,1.376899999999999977e+02,3.229999999999999716e+01,8.050000000000000711e+00,2.300000000000000000e+01,1.664999999999999858e+01,9.589999999999999858e+00,1.150000000000000000e+01,5.215999999999999659e+01,2.237999999999999901e+01,1.449000000000000021e+01,6.306000000000000227e+01,5.175999999999999801e+01,2.526999999999999957e+01,1.508300000000000125e+02
2.899999999999999911e+00,5.530000000000000249e+00,4.889999999999999680e+00,9.669999999999999929e+00,2.201999999999999957e+01,8.189999999999999503e+00,7.509999999999999787e+00,1.532000000000000028e+01,5.545000000000000284e+01,1.617999999999999972e+01,5.836999999999999744e+01,1.151699999999999875e+02,4.179999999999999716e+00,1.575999999999999979e+01,3.028000000000000114e+01,6.303999999999999915e+01,8.080000000000000071e+00,9.189999999999999503e+00,6.519999999999999574e+00,6.240000000000000213e+00,1.480999999999999872e+01,3.235999999999999943e+01,1.607999999999999829e+01,1.333000000000000007e+01,1.617999999999999972e+01,1.326999999999999957e+01,2.417000000000000171e+01,2.380400000000000205e+02
4.669999999999999929e+00,7.540000000000000036e+00,1.000999999999999979e+01,2.278000000000000114e+01,3.117999999999999972e+01,1.107000000000000028e+01,7.509999999999999787e+00,1.771000000000000085e+01,2.358999999999999986e+01,3.100000000000000000e+01,1.458799999999999955e+02,4.357000000000000028e+01,5.070000000000000284e+00,4.234000000000000341e+01,3.950999999999999801e+01,1.176699999999999875e+02,1.669000000000000128e+01,4.432999999999999829e+01,6.519999999999999574e+00,5.929999999999999716e+01,2.971999999999999886e+01,5.124000000000000199e+01,2.307999999999999829e+01,1.561999999999999922e+01,1.771000000000000085e+01,2.317000000000000171e+01,3.625000000000000000e+01,1.708400000000000034e+02
2.149999999999999911e+00,6.809999999999999609e+00,1.365000000000000036e+01,9.050000000000000711e+00,1.544999999999999929e+01,8.349999999999999645e+00,1.864000000000000057e+01,4.320000000000000284e+01,3.649000000000000199e+01,3.578999999999999915e+01,1.695399999999999920e+02,7.140000000000000568e+01,1.153999999999999915e+01,1.133000000000000007e+01,6.818000000000000682e+01,2.989999999999999858e+01,3.459999999999999964e+00,8.089999999999999858e+00,8.199999999999999289e+00,6.469999999999999751e+00,1.269999999999999929e+01,3.384000000000000341e+01,1.939999999999999858e+01,2.039000000000000057e+01,6.078000000000000114e+01,1.489000000000000057e+01,2.703000000000000114e+01,1.319000000000000057e+02
2.490000000000000213e+00,3.970000000000000195e+00,7.570000000000000284e+00,1.163000000000000078e+01,1.000999999999999979e+01,7.429999999999999716e+00,6.190000000000000391e+00,3.252000000000000313e+01,5.439000000000000057e+01,5.943000000000000682e+01,3.932000000000000028e+01,9.703999999999999204e+01,3.930000000000000160e+00,2.426999999999999957e+01,5.990000000000000213e+00,1.190000000000000036e+01,1.628999999999999915e+01,1.582000000000000028e+01,7.330000000000000071e+00,5.809999999999999609e+00,1.178000000000000114e+01,2.198000000000000043e+01,2.085000000000000142e+01,2.962000000000000099e+01,1.975000000000000000e+01,3.044999999999999929e+01,3.978000000000000114e+01,7.164000000000000057e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.843999999999999773e+01,2.505000000000000071e+01,5.740000000000000213e+00,3.496999999999999886e+01,8.259999999999999787e+00,6.879999999999999893e+00,6.959999999999999964e+00,1.472000000000000064e+01,1.948000000000000043e+01,2.919000000000000128e+01,2.151999999999999957e+01,4.089000000000000057e+01,3.629999999999999716e+01,1.866499999999999773e+02
2.790000000000000036e+00,6.349999999999999645e+00,8.390000000000000568e+00,1.314000000000000057e+01,1.605000000000000071e+01,1.376999999999999957e+01,1.142999999999999972e+01,3.984000000000000341e+01,3.507000000000000028e+01,6.275000000000000000e+01,9.056999999999999318e+01,2.304399999999999977e+02,4.340999999999999659e+01,4.053999999999999915e+01,2.228000000000000114e+01,1.150199999999999960e+02,1.534999999999999964e+01,7.830000000000000071e+00,1.066999999999999993e+01,2.051000000000000156e+01,5.320000000000000284e+00,5.292999999999999972e+01,2.760000000000000142e+01,1.746000000000000085e+01,6.389999999999999858e+01,5.017000000000000171e+01,3.600000000000000000e+01,2.305199999999999818e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.009000000000000341e+01,1.246700000000000017e+02,1.637000000000000099e+01,2.148999999999999844e+01,2.207999999999999829e+01,2.139999999999999858e+01,5.500000000000000000e+00,4.271999999999999886e+01,1.134999999999999964e+01,1.119999999999999929e+01,3.830000000000000071e+00,2.646999999999999886e+01,1.612000000000000099e+01,1.476999999999999957e+01,2.148000000000000043e+01,2.321000000000000085e+01,2.030000000000000071e+01,6.984000000000000341e+01
