51,0.31910946,0.31938858,0.50000000,0.39294872,0.42446043,0.29335017,0.27045301,0.12293267,0.00000000,0.10014744,0.07167468,0.97384890,0.30729614,0.04739726,0.01515918,0.20225909,0.25822532,0.69861111,0.15312864,0.23792932,0.39269912,0.54986926,0.60124164,0.46716698,0.52311672,0.26840615,0.18439256,0.05428838
52,0.24855491,0.29737828,0.35234216,0.40275953,0.38109219,0.52248876,0.40774720,0.10997204,0.21379531,0.10565993,0.67643517,0.34459032,0.04531646,0.06107679,0.02519029,0.08645142,0.10397431,0.17161378,0.31494804,0.09902631,0.79241071,0.14947197,0.41730196,0.52978723,0.32476917,0.20343400,0.26117575,0.10659591
53,0.41247002,0.44013304,0.31115108,0.33570646,0.00000000,0.28897181,0.08890865,0.43542435,0.35357803,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.23021294,0.07858010,0.00000000,0.18428438,0.00000000,0.00000000,0.00000000,0.00000000,0.05720850,0.33436660,0.41967109,0.21852184,0.00000000
54,0.34262948,0.09633584,0.59044369,0.30696044,0.41575913,0.50434153,0.55788006,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.49801980,0.00000000,0.00000000,0.00000000,0.00000000,0.23371079,0.40372923,0.00000000,0.19720612,0.54539642,0.00000000
55,0.75438596,0.37347131,0.46693657,0.23414820,0.17640663,0.35652174,0.26684456,0.08108572,0.27751295,0.35836039,0.29386118,0.00000000,0.07727175,0.33397683,0.06638590,0.14130703,0.23166369,0.17900356,0.33053691,0.00000000,0.48630137,0.15763547,0.21987426,0.35827338,0.14785708,0.18640258,0.30162659,0.00000000
56,0.48179272,0.41268191,0.28038898,0.30573566,0.11662174,0.20949805,0.14306152,0.24014246,0.25326272,0.12033252,0.08646790,0.12157147,0.36907216,0.03402832,0.15005010,0.03769489,0.17186463,0.89501779,0.54570637,0.01776225,0.07677336,0.18048063,0.33466241,0.60436893,0.28929018,0.35855174,0.47560636,0.09655929
57,0.49567723,0.46816038,0.20000000,0.38994911,0.30383895,0.45054945,0.24721879,0.10399912,0.38213470,0.23121236,0.03761832,0.26394863,0.06977197,0.13266871,0.00000000,0.20384205,0.23609845,0.59316038,0.23452381,0.54816514,0.32184950,0.23061256,0.26918965,0.26100629,0.10308359,0.10181065,0.14035376,0.15129151
58,0.53750000,0.71790235,0.60173913,0.33886125,0.31097269,0.62399284,0.34934498,0.17092160,0.10499490,0.07086677,0.04510775,0.16004849,0.12168593,0.10775459,0.01905580,0.08744087,0.21458161,0.62718204,0.73234201,0.03884915,0.06670425,0.09348406,0.17628115,0.30081546,0.10027890,0.05558814,0.10387238,0.00000000
59,0.23922114,0.35541629,0.27680000,0.23686244,0.00000000,0.30383609,0.18717829,0.07352598,0.10632891,0.03596595,0.00000000,0.42791200,0.12776588,0.02682378,0.00000000,0.05684524,0.10729080,0.06266351,0.18437061,0.08419940,0.04851052,0.00000000,0.00000000,0.14859018,0.14023228,0.22855667,0.58929188,0.00000000
60,0.25406204,0.26608579,0.36536431,0.29584942,0.11201243,0.30147059,0.15898251,0.10245279,0.03186047,0.05069468,0.04281105,0.14245079,0.03560064,0.03146599,0.12815576,0.05689039,0.07855626,0.16225806,0.03719437,0.00000000,0.03702931,0.09292929,0.29609595,0.29909910,0.09311158,0.25484924,0.20426245,0.29268531
