4.169999999999999929e+00,9.019999999999999574e+00,1.111999999999999922e+01,1.826000000000000156e+01,6.704999999999999716e+01,2.412000000000000099e+01,4.499000000000000199e+01,2.167999999999999972e+01,3.786999999999999744e+01,8.495999999999999375e+01,1.627199999999999989e+02,5.811999999999999744e+01,5.932999999999999829e+01,5.390999999999999659e+01,1.314900000000000091e+02,2.489000000000000057e+01,3.296000000000000085e+01,6.207000000000000028e+01,2.137999999999999901e+01,4.932000000000000028e+01,7.706000000000000227e+01,1.036400000000000006e+02,8.604000000000000625e+01,1.740999999999999943e+02,4.839000000000000057e+01,3.162000000000000099e+01,7.806999999999999318e+01,1.129200000000000017e+02
5.019999999999999574e+00,4.121000000000000085e+01,5.860000000000000320e+00,1.996999999999999886e+01,1.560999999999999943e+01,1.382000000000000028e+01,7.169999999999999929e+00,2.844999999999999929e+01,1.798999999999999844e+01,2.541000000000000014e+01,3.684000000000000341e+01,1.189000000000000057e+01,9.800000000000000711e+00,4.040000000000000036e+00,1.286999999999999922e+01,8.470000000000000639e+00,3.000000000000000000e+00,1.009999999999999964e+01,1.158999999999999986e+01,1.191999999999999993e+01,4.759999999999999787e+00,2.369999999999999929e+01,5.386999999999999744e+01,2.467000000000000171e+01,8.142000000000000171e+01,6.729000000000000625e+01,3.128000000000000114e+01,5.096999999999999886e+01
2.279999999999999805e+00,1.063000000000000078e+01,7.410000000000000142e+00,2.617999999999999972e+01,3.678999999999999915e+01,1.955000000000000071e+01,1.499000000000000021e+01,1.164199999999999875e+02,4.825000000000000000e+01,2.464000000000000057e+01,5.734000000000000341e+01,5.073999999999999488e+01,4.633000000000000540e+01,1.035999999999999943e+01,9.023000000000000398e+01,4.054999999999999716e+01,1.117999999999999972e+01,2.810000000000000142e+01,1.191999999999999993e+01,1.492300000000000182e+02,7.299999999999999822e+00,9.337999999999999545e+01,5.725999999999999801e+01,2.780000000000000071e+01,1.094300000000000068e+02,7.118999999999999773e+01,5.656000000000000227e+01,1.264000000000000057e+02
3.569999999999999840e+00,9.619999999999999218e+00,1.233999999999999986e+01,2.005000000000000071e+01,5.564999999999999858e+01,3.327000000000000313e+01,2.796000000000000085e+01,3.931000000000000227e+01,5.286999999999999744e+01,7.337999999999999545e+01,1.948699999999999761e+02,3.583899999999999864e+02,9.699999999999999289e+00,1.016800000000000068e+02,3.992000000000000171e+01,1.520100000000000193e+02,1.507000000000000028e+01,5.620000000000000107e+00,7.219999999999999751e+00,2.691100000000000136e+02,4.623999999999999488e+01,8.156000000000000227e+01,3.761999999999999744e+01,1.648000000000000043e+01,5.592999999999999972e+01,3.700999999999999801e+01,3.586999999999999744e+01,6.199299999999999500e+02
3.470000000000000195e+00,8.480000000000000426e+00,1.730000000000000071e+01,1.572000000000000064e+01,2.135999999999999943e+01,1.547000000000000064e+01,1.617999999999999972e+01,9.076999999999999602e+01,3.503999999999999915e+01,3.818999999999999773e+01,4.479200000000000728e+02,1.650699999999999932e+02,5.131000000000000227e+01,2.607999999999999829e+01,1.786700000000000159e+02,2.810999999999999943e+01,1.097000000000000064e+01,8.480000000000000426e+00,1.680000000000000071e+01,8.720000000000000639e+00,1.102999999999999936e+01,6.382999999999999829e+01,4.677000000000000313e+01,3.815999999999999659e+01,1.569599999999999795e+02,1.303400000000000034e+02,1.215499999999999829e+02,3.956599999999999682e+02
3.200000000000000178e+00,5.530000000000000249e+00,5.750000000000000000e+00,1.808999999999999986e+01,2.087000000000000099e+01,1.116999999999999993e+01,1.144999999999999929e+01,5.523000000000000398e+01,1.275300000000000011e+02,1.245999999999999943e+02,3.735500000000000114e+02,2.722300000000000182e+02,2.942000000000000171e+01,3.210999999999999943e+01,3.143399999999999750e+02,6.553000000000000114e+01,1.207000000000000028e+01,8.019999999999999574e+00,5.379999999999999893e+00,1.230400000000000063e+02,5.321999999999999886e+01,1.574600000000000080e+02,7.142000000000000171e+01,3.310999999999999943e+01,1.613499999999999943e+02,2.387199999999999989e+02,1.642400000000000091e+02,4.246200000000000045e+02
7.190000000000000391e+00,1.116999999999999993e+01,1.250000000000000000e+01,2.587999999999999901e+01,7.206999999999999318e+01,2.294000000000000128e+01,2.137000000000000099e+01,1.283899999999999864e+02,1.259300000000000068e+02,2.455099999999999909e+02,2.225799999999999841e+02,1.018199999999999932e+02,2.801999999999999957e+01,1.289899999999999807e+02,7.006000000000000227e+01,1.007999999999999972e+02,2.414000000000000057e+01,8.026999999999999602e+01,2.137000000000000099e+01,5.676999999999999602e+01,7.318000000000002103e+01,6.593000000000000682e+01,3.647999999999999687e+01,6.703000000000000114e+01,1.153799999999999955e+02,5.806000000000000227e+01,2.894999999999999929e+01,2.918799999999999955e+02
6.769999999999999574e+00,1.491999999999999993e+01,9.470000000000000639e+00,2.071999999999999886e+01,5.793999999999999773e+01,2.312000000000000099e+01,2.516000000000000014e+01,9.214000000000000057e+01,4.202699999999999818e+02,1.741800000000000068e+02,3.935899999999999750e+02,3.058600000000000136e+02,1.005600000000000023e+02,1.099599999999999937e+02,4.674000000000000199e+01,1.007199999999999989e+02,3.296999999999999886e+01,3.100000000000000000e+01,1.059299999999999926e+02,6.925000000000000000e+01,8.934999999999999432e+01,1.584000000000000057e+02,4.252000000000000313e+01,3.329999999999999716e+01,1.737700000000000102e+02,5.207000000000000028e+01,8.351999999999999602e+01,2.045200000000000102e+02
5.459999999999999964e+00,7.769999999999999574e+00,2.275000000000000000e+01,1.556000000000000050e+01,2.251999999999999957e+01,2.369999999999999929e+01,2.128999999999999915e+01,2.080000000000000071e+01,3.538000000000000256e+01,2.928000000000000114e+01,2.390699999999999932e+02,2.182100000000000080e+02,6.415999999999999659e+01,6.942000000000000171e+01,7.571999999999999886e+01,5.046000000000000085e+01,1.960999999999999943e+01,2.379999999999999716e+01,2.087000000000000099e+01,3.200000000000000000e+01,7.549999999999999822e+00,7.795000000000000284e+01,4.132000000000000028e+01,2.460000000000000142e+01,4.817999999999999972e+01,4.336999999999999744e+01,4.496000000000000085e+01,6.321999999999999886e+01
3.629999999999999893e+00,7.219999999999999751e+00,4.730000000000000426e+00,9.169999999999999929e+00,2.342000000000000171e+01,1.951999999999999957e+01,1.206000000000000050e+01,1.787999999999999901e+01,2.869999999999999929e+01,3.889000000000000057e+01,4.072000000000000455e+02,4.302000000000000313e+01,4.213000000000000256e+01,1.543400000000000034e+02,2.040499999999999829e+02,3.832000000000000028e+01,5.200000000000000178e+00,3.003999999999999915e+01,9.480000000000000426e+00,1.675000000000000000e+01,1.519999999999999929e+01,8.825000000000000000e+01,2.387000000000000099e+01,1.594999999999999929e+01,3.521000000000000085e+01,4.159000000000000341e+01,4.167999999999999972e+01,2.395099999999999909e+02
5.349999999999999645e+00,1.351999999999999957e+01,2.635999999999999943e+01,3.250000000000000000e+01,1.826999999999999957e+01,5.259000000000000341e+01,2.105000000000000071e+01,2.214999999999999858e+01,7.178000000000000114e+01,4.778999999999999915e+01,2.682300000000000182e+02,1.544800000000000182e+02,7.710999999999999943e+01,1.782199999999999989e+02,1.696599999999999966e+02,8.078999999999999204e+01,4.510999999999999943e+01,8.380000000000000782e+00,2.491000000000000014e+01,1.221199999999999903e+02,1.271999999999999886e+01,1.629099999999999966e+02,1.292400000000000091e+02,1.005900000000000034e+02,2.921899999999999977e+02,2.866800000000000068e+02,7.268999999999999773e+01,2.703299999999999841e+02
6.030000000000000249e+00,1.091999999999999993e+01,2.473999999999999844e+01,2.137999999999999901e+01,4.838000000000000256e+01,2.628999999999999915e+01,2.062000000000000099e+01,4.003000000000000114e+01,6.257999999999999829e+01,9.198999999999999488e+01,3.313000000000000114e+02,1.388299999999999841e+02,4.690999999999999659e+01,2.991000000000000014e+01,3.917999999999999972e+01,5.660999999999999943e+01,4.820000000000000284e+00,1.962000000000000099e+01,3.664000000000000057e+01,4.954999999999999716e+01,2.013000000000000256e+01,2.377700000000000102e+02,3.250999999999999801e+01,2.739999999999999858e+01,6.909000000000000341e+01,6.375000000000000000e+01,7.496999999999999886e+01,1.922500000000000000e+02
9.769999999999999574e+00,2.430000000000000071e+01,2.542999999999999972e+01,1.873999999999999844e+01,2.801999999999999957e+01,2.189000000000000057e+01,8.810000000000000497e+00,2.189699999999999989e+02,8.840999999999999659e+01,1.193400000000000034e+02,3.863199999999999932e+02,2.502800000000000011e+02,1.078799999999999955e+02,6.092999999999999972e+01,4.685999999999999943e+01,2.717900000000000205e+02,1.266999999999999993e+01,1.798000000000000043e+01,9.519999999999999574e+00,3.171100000000000136e+02,1.234000000000000057e+02,4.000000000000000000e+01,8.815999999999999659e+01,2.769000000000000128e+01,7.568000000000000682e+01,1.187400000000000091e+02,1.942500000000000000e+02,1.827300000000000182e+02
4.750000000000000000e+00,1.017999999999999972e+01,9.179999999999999716e+00,1.457000000000000028e+01,2.739000000000000057e+01,1.633999999999999986e+01,1.478999999999999915e+01,1.503599999999999852e+02,9.972999999999998977e+01,3.632000000000000028e+01,7.248999999999999488e+01,2.395899999999999750e+02,1.823000000000000043e+01,7.187999999999999545e+01,2.160399999999999920e+02,1.507999999999999829e+02,1.535999999999999943e+01,3.356000000000000227e+01,3.168999999999999773e+01,1.792999999999999972e+01,1.283000000000000185e+01,3.946999999999999886e+01,2.066000000000000014e+01,1.426999999999999957e+01,5.581000000000000227e+01,1.499099999999999966e+02,6.695000000000000284e+01,3.918500000000000227e+02
4.190000000000000391e+00,1.358999999999999986e+01,2.655999999999999872e+01,2.001999999999999957e+01,6.239999999999999858e+01,9.710000000000000853e+00,4.534000000000000341e+01,3.710999999999999943e+01,2.025699999999999932e+02,1.105399999999999920e+02,3.106200000000000045e+02,6.351999999999999602e+01,4.064000000000000057e+01,2.111299999999999955e+02,7.478000000000000114e+01,4.403999999999999915e+01,7.089999999999999858e+00,2.928000000000000114e+01,2.342000000000000171e+01,7.690000000000000391e+00,9.929999999999999716e+00,1.001200000000000045e+02,5.032000000000000028e+01,5.438000000000000256e+01,2.928999999999999915e+01,6.222999999999999687e+01,5.887000000000000455e+01,9.206000000000000227e+01
4.299999999999999822e+00,7.870000000000000107e+00,1.035999999999999943e+01,1.814000000000000057e+01,1.710000000000000142e+01,1.719000000000000128e+01,4.384000000000000341e+01,1.713100000000000023e+02,4.425000000000000000e+01,5.160999999999999943e+01,1.830300000000000011e+02,1.392299999999999898e+02,4.579999999999999716e+01,6.278999999999999915e+01,1.035399999999999920e+02,3.352000000000000313e+01,8.160000000000000142e+00,3.806000000000000227e+01,1.034999999999999964e+01,1.951000000000000156e+01,8.279999999999999361e+00,8.787000000000000455e+01,4.114000000000000057e+01,1.837000000000000099e+01,5.603999999999999915e+01,2.708999999999999986e+01,7.320999999999999375e+01,3.792500000000000000e+02
2.589999999999999858e+00,6.370000000000000107e+00,1.867000000000000171e+01,2.175000000000000000e+01,4.739000000000000057e+01,1.478999999999999915e+01,1.812000000000000099e+01,1.133999999999999915e+02,2.492000000000000171e+01,3.564000000000000057e+01,5.322999999999999687e+01,8.174000000000000909e+01,2.028000000000000114e+01,6.478000000000000114e+01,8.976000000000000512e+01,6.287000000000000455e+01,3.129999999999999893e+00,7.115000000000000568e+01,9.130000000000000782e+00,4.832000000000000028e+01,1.786999999999999744e+01,1.606999999999999886e+02,2.866000000000000014e+01,4.117999999999999972e+01,4.902000000000000313e+01,4.603999999999999915e+01,5.231000000000000227e+01,1.991500000000000057e+02
