31,0.40661939,0.67288136,0.70040486,0.46615970,0.33592133,0.60926573,0.33585223,0.17002882,0.33242304,0.22635222,0.09187568,0.45371238,0.49791377,0.11072000,0.13917286,0.33666275,0.42598684,0.64404609,0.61370717,0.04272817,0.89195980,0.67834101,0.61897738,0.54966887,0.68414376,0.38823874,0.60389381,1.00000000
32,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16339566
33,0.48863636,0.51358344,0.51032448,0.30211927,0.47165698,0.69979920,0.30627871,0.44236176,0.27017756,0.12782281,0.08882446,0.52042523,0.07511540,0.06739384,0.04350352,0.17739938,0.32173913,0.21869565,0.23663664,0.49843587,0.30869565,0.28220859,0.56255585,0.68737060,0.25658103,0.25637558,0.67510882,0.39687065
34,0.59310345,0.71790235,0.70756646,0.63391934,0.29473206,0.85103785,0.53262317,0.61618799,0.24147881,0.54573548,0.28867569,0.37831032,0.85645933,0.21954315,0.19782034,0.09089467,0.32054455,0.54733406,0.60429448,0.76602564,0.23970290,0.45488257,0.78296020,0.74718680,1.00000000,1.00000000,0.70583368,0.25147034
35,0.36830835,0.52652520,0.34565435,0.26909570,0.20814625,0.62962963,0.53262317,0.53303219,0.56761340,0.28483871,0.11550590,1.00000000,0.70611440,0.08171941,0.15160719,0.04869550,0.15518274,0.11346718,0.60429448,0.08060708,0.11944818,0.28727557,0.54549393,0.63764405,0.91360813,0.57272335,0.47062069,0.00000000
36,0.80000000,0.58296623,0.25347985,0.67734807,0.42006472,0.83473054,0.21459227,0.21851852,0.36694985,0.24671696,0.09938658,0.61022409,0.31022530,0.30538394,0.08785568,0.19163880,0.74855491,0.62175525,0.48048780,0.73879444,0.27952756,0.43498818,0.64896907,0.48847474,0.26620599,0.89120215,0.63115057,0.45382866
37,0.69076305,1.00000000,0.45706737,0.52708512,0.64835165,0.93808883,0.64620355,0.29028290,0.24618496,0.14857816,0.00000000,0.44899011,0.91094148,0.14256283,1.00000000,0.48151261,0.15899325,0.31795196,0.53751705,0.82271945,0.30135823,0.66969973,0.60383693,0.33625928,0.81924051,0.43579639,0.42885872,0.00000000
38,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12365813,0.22874251,0.45121951,0.14383758,0.47699758,0.69476744,0.51005747,1.00000000,0.64630390,0.34121274,0.75185874,0.32452922,0.46997245,0.32070721
39,0.61648746,0.62519685,0.41239571,0.46651446,0.40436137,0.50617284,0.34995626,0.23694779,0.38180781,0.14071713,0.18604394,0.18907308,0.08246948,0.08534780,0.26885099,0.04981742,0.16872964,0.64240102,0.36925961,0.23305705,0.66729323,0.27810316,0.45615942,0.57044674,0.25320814,0.26450070,0.47388889,0.00000000
40,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.28041271,0.34948263,0.21869273,0.16100512,0.27128623,0.26775701,0.47090909,0.11774345,0.34713656,0.42678571,0.92689295,0.55610125,0.78101737,0.67433988,0.75325885,0.57173632,0.84039409,0.85710195
41,0.41747573,0.74624060,0.57859532,0.46404239,0.30060213,0.67735666,0.26075619,0.49579832,0.30682860,0.06694973,0.23053769,0.16810062,0.44862155,0.09172853,0.31084587,0.05390405,1.00000000,0.20200803,0.48166259,0.12357808,0.45984456,0.64391951,0.59024848,0.57274296,0.56219597,0.68086198,0.36846652,0.00000000
42,0.49142857,0.59969789,0.65037594,0.54830054,1.00000000,0.68669951,0.59523810,0.20606854,0.62134571,0.53385732,0.00000000,0.72279363,0.13060927,0.23159304,0.30252525,0.13127148,0.44425386,0.37848006,0.74060150,0.43179765,0.16784870,0.55842185,0.89800285,0.62759924,0.44782729,0.55107973,0.41029341,0.38001524
43,0.52279635,0.78613861,0.88040712,0.48496835,0.29675354,0.72755741,0.45610034,0.24304840,0.56689246,0.74201681,1.00000000,0.71885827,0.38870793,0.13806864,0.07829042,1.00000000,0.12652662,0.11891253,0.18744053,0.08860056,0.57073955,0.69995245,0.67434387,0.47564470,0.82762148,0.55268638,0.57460424,0.15070114
44,0.35537190,0.45164960,0.46505376,0.72889417,0.27441860,0.70120724,0.34013605,0.00000000,0.00000000,0.22958918,0.34944007,0.00000000,0.05963685,0.08589871,0.11775113,0.06219472,0.20920840,0.36161035,0.11712247,0.04308247,0.46223958,0.00000000,0.57699358,0.41072165,0.00000000,0.00000000,0.47948286,0.00000000
45,0.52599388,0.59165425,0.87153652,0.41390952,0.49808135,0.56851550,0.31080031,0.18506175,0.33617876,0.14320467,0.16999596,0.34620580,0.35764236,0.10291493,0.12113246,0.11831509,0.16785483,0.08376353,0.58026510,0.13099479,0.39313400,0.56899884,0.46577876,0.59605027,0.60373134,0.59294013,0.54107199,0.21281286
46,0.44215938,0.82024793,1.00000000,0.46865443,0.60881801,0.89935484,0.63795853,0.33227737,0.83322962,0.15537568,0.16362400,0.63848183,1.00000000,0.15162138,0.41917425,0.29536082,0.13776596,0.76443769,0.77712032,0.53229399,1.00000000,0.61002901,0.59781576,1.00000000,0.83059548,0.46301465,0.66381323,0.60623861
47,0.59930314,0.88814318,0.83574879,0.53961268,0.81328321,0.31410545,0.39447732,0.58379716,0.32891182,1.00000000,0.15311222,0.50451598,0.16689977,0.05334567,0.06192495,0.57820383,0.70189702,0.11763330,0.50773196,0.24263959,0.43082524,0.93105629,0.64300306,0.51472868,0.71308947,0.42382625,0.76058850,0.42898094
48,0.38565022,0.70017637,0.23205902,0.31663223,0.85846561,0.94829932,0.27797081,0.35703480,0.72495939,0.10212815,0.00000000,0.35431406,0.49108368,1.00000000,0.07025569,0.31692478,0.10787172,0.32577720,0.47469880,0.51731602,0.17582962,0.67802856,0.44036376,0.66622074,0.49284191,0.40868494,0.49883041,0.53715004
51,0.78538813,0.92111369,0.74730022,0.40328947,0.37536148,0.63306085,0.49200492,0.13359751,0.40860543,0.04939860,0.18353121,0.79232588,0.75210084,0.05088235,0.71479714,0.16575065,0.17405914,0.12973949,0.12563776,0.07982632,0.20699708,0.74569402,0.54337505,0.41866330,0.59115820,0.47106851,0.60776630,0.47758098
52,0.65648855,0.70390071,0.23473541,0.68568233,0.27234578,0.77444444,0.47169811,0.24424321,0.24252853,0.40063521,0.28535140,0.42027588,0.11090458,0.27179890,0.22915073,0.13082192,0.26591376,0.87478261,0.22450142,0.28401664,0.30419880,0.34513482,0.54691573,0.61557478,0.45322129,0.28488622,0.87129724,0.05254611
53,0.41747573,0.49012346,0.41486811,0.20950103,0.14260602,0.20368206,0.27045301,0.00000000,0.28404752,0.00000000,0.17202654,0.34483577,0.00000000,0.00000000,0.10495882,0.00000000,0.37481910,0.00000000,0.38665358,0.54628571,0.00000000,0.50119169,0.48817371,0.48023144,0.62932711,0.39659295,0.70061602,0.00000000
